Trip..Duration,Start.Station.Id,Start.Time,End.Station.Id,End.Time,User.Type,Long_Trip
334,7002,12/09/2021 08:48,7293,12/09/2021 08:53,Annual Member,No
418,7548,12/09/2021 08:56,7293,12/09/2021 09:03,Annual Member,No
525,7281,12/09/2021 09:00,7293,12/09/2021 09:09,Annual Member,No
460,7548,12/09/2021 09:20,7293,12/09/2021 09:28,Annual Member,No
242,7250,12/09/2021 09:57,7293,12/09/2021 10:01,Annual Member,No
580,7001,12/09/2021 10:08,7293,12/09/2021 10:17,Casual Member,No
831,7419,12/09/2021 10:34,7293,12/09/2021 10:48,Annual Member,No
867,7483,12/09/2021 11:47,7338,12/09/2021 12:02,Casual Member,No
382,7055,12/09/2021 12:18,7293,12/09/2021 12:25,Casual Member,No
573,7544,12/09/2021 12:54,7293,12/09/2021 13:04,Annual Member,No
660,7091,12/09/2021 13:07,7338,12/09/2021 13:18,Annual Member,No
404,7548,12/09/2021 14:21,7293,12/09/2021 14:28,Casual Member,No
152,7007,12/09/2021 14:29,7293,12/09/2021 14:31,Annual Member,No
901,7053,12/09/2021 16:33,7107,12/09/2021 16:48,Casual Member,Yes
1231,7031,12/09/2021 17:12,7293,12/09/2021 17:33,Annual Member,Yes
2189,7057,12/09/2021 17:12,7428,12/09/2021 17:49,Casual Member,Yes
639,7256,12/09/2021 17:21,7249,12/09/2021 17:32,Annual Member,No
531,7035,12/09/2021 18:00,7662,12/09/2021 18:09,Casual Member,No
720,7140,12/09/2021 18:22,7293,12/09/2021 18:34,Casual Member,No
392,7217,12/09/2021 18:50,7293,12/09/2021 18:57,Annual Member,No
1247,7193,12/09/2021 18:53,7293,12/09/2021 19:14,Annual Member,Yes
1590,7053,12/09/2021 19:31,7107,12/09/2021 19:58,Annual Member,Yes
512,7155,12/09/2021 19:43,7293,12/09/2021 19:51,Annual Member,No
1198,7685,12/09/2021 21:35,7662,12/09/2021 21:55,Annual Member,Yes
125,7007,12/09/2021 21:57,7293,12/09/2021 21:59,Annual Member,No
1297,7333,12/10/2021 06:39,7662,12/10/2021 07:01,Annual Member,Yes
592,7648,12/10/2021 07:47,7293,12/10/2021 07:56,Annual Member,No
458,7079,12/10/2021 08:04,7293,12/10/2021 08:11,Annual Member,No
460,7399,12/10/2021 08:15,7107,12/10/2021 08:23,Annual Member,No
600,7281,12/10/2021 08:25,7293,12/10/2021 08:35,Annual Member,No
635,7419,12/10/2021 08:37,7293,12/10/2021 08:47,Annual Member,No
797,7158,12/10/2021 08:39,7293,12/10/2021 08:52,Annual Member,No
850,7073,12/10/2021 08:56,7293,12/10/2021 09:10,Annual Member,No
505,7385,12/10/2021 09:00,7293,12/10/2021 09:08,Casual Member,No
308,7003,12/10/2021 09:01,7293,12/10/2021 09:06,Annual Member,No
432,7079,12/10/2021 09:04,7293,12/10/2021 09:11,Annual Member,No
428,7001,12/10/2021 09:56,7293,12/10/2021 10:03,Casual Member,No
1396,7526,12/10/2021 12:23,7662,12/10/2021 12:47,Annual Member,Yes
251,7078,12/10/2021 12:51,7293,12/10/2021 12:55,Annual Member,No
1064,7357,12/10/2021 13:03,7338,12/10/2021 13:20,Casual Member,Yes
512,7147,12/10/2021 13:10,7662,12/10/2021 13:18,Annual Member,No
434,7453,12/10/2021 13:42,7293,12/10/2021 13:50,Annual Member,No
394,7387,12/10/2021 13:52,7338,12/10/2021 13:58,Annual Member,No
581,7027,12/10/2021 14:00,7249,12/10/2021 14:10,Annual Member,No
1279,7158,12/10/2021 14:23,7662,12/10/2021 14:45,Casual Member,Yes
415,7023,12/10/2021 14:32,7293,12/10/2021 14:39,Annual Member,No
1227,7406,12/10/2021 15:05,7107,12/10/2021 15:25,Annual Member,Yes
1342,7280,12/10/2021 15:08,7107,12/10/2021 15:31,Casual Member,Yes
1041,7569,12/10/2021 15:35,7662,12/10/2021 15:52,Annual Member,Yes
1185,7276,12/10/2021 15:38,7338,12/10/2021 15:57,Casual Member,Yes
290,7190,12/10/2021 15:44,7293,12/10/2021 15:49,Annual Member,No
1032,7043,12/10/2021 16:15,7107,12/10/2021 16:32,Annual Member,Yes
1702,7077,12/10/2021 16:16,7249,12/10/2021 16:45,Annual Member,Yes
1080,7263,12/10/2021 16:21,7338,12/10/2021 16:39,Annual Member,Yes
426,7164,12/10/2021 16:56,7293,12/10/2021 17:03,Annual Member,No
1210,7333,12/10/2021 17:39,7338,12/10/2021 17:59,Annual Member,Yes
401,7314,12/10/2021 17:41,7428,12/10/2021 17:47,Annual Member,No
1641,7156,12/10/2021 17:46,7662,12/10/2021 18:14,Annual Member,Yes
512,7226,12/10/2021 17:49,7662,12/10/2021 17:58,Annual Member,No
600,7198,12/10/2021 17:57,7249,12/10/2021 18:07,Casual Member,No
348,7271,12/10/2021 18:14,7293,12/10/2021 18:20,Annual Member,No
1627,7109,12/10/2021 18:14,7249,12/10/2021 18:41,Casual Member,Yes
292,7271,12/10/2021 18:16,7293,12/10/2021 18:21,Annual Member,No
303,7273,12/10/2021 18:17,7293,12/10/2021 18:22,Annual Member,No
328,7238,12/10/2021 18:23,7662,12/10/2021 18:28,Annual Member,No
1032,7667,12/10/2021 18:25,7293,12/10/2021 18:42,Annual Member,Yes
1006,7385,12/10/2021 18:27,7293,12/10/2021 18:44,Annual Member,Yes
1386,7346,12/10/2021 18:28,7428,12/10/2021 18:51,Annual Member,Yes
327,7238,12/10/2021 18:33,7662,12/10/2021 18:38,Annual Member,No
736,7127,12/10/2021 18:39,7293,12/10/2021 18:51,Annual Member,No
691,7127,12/10/2021 18:40,7293,12/10/2021 18:51,Annual Member,No
569,7656,12/10/2021 18:47,7249,12/10/2021 18:56,Casual Member,No
1432,7073,12/10/2021 18:54,7107,12/10/2021 19:18,Casual Member,Yes
842,7180,12/10/2021 19:27,7249,12/10/2021 19:41,Casual Member,No
566,7668,12/10/2021 19:46,7249,12/10/2021 19:55,Casual Member,No
1185,7239,12/10/2021 19:53,7662,12/10/2021 20:13,Annual Member,Yes
462,7148,12/10/2021 20:11,7662,12/10/2021 20:19,Annual Member,No
1443,7136,12/10/2021 20:20,7293,12/10/2021 20:44,Annual Member,Yes
375,7489,12/10/2021 20:23,7107,12/10/2021 20:29,Annual Member,No
354,7337,12/10/2021 20:32,7338,12/10/2021 20:38,Casual Member,No
538,7189,12/10/2021 20:44,7249,12/10/2021 20:53,Annual Member,No
1417,7427,12/10/2021 21:30,7338,12/10/2021 21:53,Casual Member,Yes
521,7281,12/10/2021 21:47,7293,12/10/2021 21:56,Annual Member,No
300,7170,12/10/2021 21:53,7293,12/10/2021 21:58,Annual Member,No
1741,7180,12/10/2021 23:05,7662,12/10/2021 23:34,Casual Member,Yes
842,7089,12/11/2021 00:25,7293,12/11/2021 00:39,Annual Member,No
822,7089,12/11/2021 00:25,7293,12/11/2021 00:39,Annual Member,No
1110,7542,12/11/2021 03:40,7662,12/11/2021 03:59,Annual Member,Yes
226,7274,12/11/2021 08:48,7293,12/11/2021 08:52,Casual Member,No
411,7544,12/11/2021 09:05,7293,12/11/2021 09:11,Casual Member,No
470,7001,12/11/2021 10:10,7293,12/11/2021 10:18,Casual Member,No
237,7207,12/11/2021 11:14,7249,12/11/2021 11:18,Casual Member,No
322,7078,12/11/2021 11:18,7293,12/11/2021 11:23,Annual Member,No
766,7111,12/11/2021 12:06,7662,12/11/2021 12:19,Casual Member,No
620,7344,12/11/2021 12:06,7107,12/11/2021 12:17,Annual Member,No
594,7055,12/11/2021 12:11,7293,12/11/2021 12:21,Casual Member,No
1779,7537,12/11/2021 12:15,7662,12/11/2021 12:45,Annual Member,Yes
863,7287,12/11/2021 12:18,7428,12/11/2021 12:33,Annual Member,No
848,7287,12/11/2021 12:18,7428,12/11/2021 12:33,Annual Member,No
1927,7330,12/11/2021 12:31,7107,12/11/2021 13:03,Annual Member,Yes
448,7544,12/11/2021 12:34,7293,12/11/2021 12:41,Annual Member,No
744,7104,12/11/2021 12:55,7338,12/11/2021 13:08,Annual Member,No
1699,7043,12/11/2021 13:18,7107,12/11/2021 13:46,Casual Member,Yes
1687,7043,12/11/2021 13:18,7107,12/11/2021 13:46,Casual Member,Yes
1929,7322,12/11/2021 13:27,7662,12/11/2021 13:59,Annual Member,Yes
1528,7199,12/11/2021 13:34,7338,12/11/2021 13:59,Annual Member,Yes
698,7311,12/11/2021 13:38,7293,12/11/2021 13:50,Annual Member,No
692,7311,12/11/2021 13:38,7293,12/11/2021 13:50,Casual Member,No
346,7026,12/11/2021 13:39,7293,12/11/2021 13:45,Casual Member,No
298,7002,12/11/2021 13:41,7293,12/11/2021 13:46,Annual Member,No
1419,7596,12/11/2021 14:03,7428,12/11/2021 14:27,Casual Member,Yes
263,7226,12/11/2021 14:19,7662,12/11/2021 14:23,Annual Member,No
92,7007,12/11/2021 14:59,7293,12/11/2021 15:01,Annual Member,No
1345,7548,12/11/2021 15:02,7107,12/11/2021 15:24,Annual Member,Yes
650,7526,12/11/2021 15:40,7249,12/11/2021 15:51,Annual Member,No
727,7475,12/11/2021 15:50,7107,12/11/2021 16:02,Annual Member,No
399,7399,12/11/2021 15:58,7107,12/11/2021 16:05,Annual Member,No
1599,7261,12/11/2021 16:43,7428,12/11/2021 17:10,Casual Member,Yes
1100,7354,12/11/2021 16:49,7107,12/11/2021 17:08,Annual Member,Yes
752,7055,12/11/2021 17:11,7293,12/11/2021 17:24,Annual Member,No
754,7148,12/11/2021 17:28,7662,12/11/2021 17:41,Casual Member,No
447,7252,12/11/2021 17:52,7293,12/11/2021 17:59,Annual Member,No
80,7365,12/11/2021 17:59,7428,12/11/2021 18:00,Annual Member,No
520,7662,12/11/2021 18:10,7662,12/11/2021 18:18,Annual Member,No
510,7273,12/11/2021 18:27,7293,12/11/2021 18:35,Casual Member,No
190,7274,12/11/2021 18:50,7293,12/11/2021 18:53,Casual Member,No
210,7600,12/11/2021 18:51,7293,12/11/2021 18:54,Annual Member,No
251,7094,12/11/2021 19:36,7338,12/11/2021 19:40,Casual Member,No
2307,7044,12/11/2021 19:37,7293,12/11/2021 20:15,Casual Member,Yes
1261,7198,12/11/2021 19:42,7293,12/11/2021 20:03,Annual Member,Yes
392,7095,12/11/2021 20:07,7338,12/11/2021 20:13,Annual Member,No
448,7548,12/11/2021 21:13,7293,12/11/2021 21:21,Annual Member,No
318,7030,12/11/2021 23:07,7293,12/11/2021 23:12,Annual Member,No
355,7491,12/11/2021 23:11,7293,12/11/2021 23:17,Casual Member,No
180,7136,12/11/2021 23:45,7662,12/11/2021 23:48,Annual Member,No
241,7230,12/12/2021 00:05,7662,12/12/2021 00:10,Annual Member,No
1095,7536,12/12/2021 00:45,7662,12/12/2021 01:04,Casual Member,Yes
1499,7515,12/12/2021 09:54,7662,12/12/2021 10:19,Annual Member,Yes
402,7092,12/12/2021 10:15,7338,12/12/2021 10:21,Annual Member,No
394,7092,12/12/2021 10:15,7338,12/12/2021 10:21,Annual Member,No
287,7491,12/12/2021 10:16,7293,12/12/2021 10:20,Annual Member,No
450,7345,12/12/2021 10:37,7107,12/12/2021 10:45,Annual Member,No
300,7093,12/12/2021 11:47,7338,12/12/2021 11:52,Casual Member,No
1795,7461,12/12/2021 12:07,7662,12/12/2021 12:37,Casual Member,Yes
1773,7461,12/12/2021 12:08,7662,12/12/2021 12:37,Casual Member,Yes
849,7148,12/12/2021 12:44,7249,12/12/2021 12:58,Casual Member,No
450,7147,12/12/2021 13:10,7662,12/12/2021 13:17,Annual Member,No
524,7292,12/12/2021 13:18,7293,12/12/2021 13:27,Annual Member,No
803,7042,12/12/2021 13:35,7293,12/12/2021 13:49,Annual Member,No
479,7346,12/12/2021 13:42,7338,12/12/2021 13:50,Casual Member,No
1055,7318,12/12/2021 13:49,7428,12/12/2021 14:07,Annual Member,Yes
138,7007,12/12/2021 14:14,7293,12/12/2021 14:17,Annual Member,No
441,7271,12/12/2021 14:40,7293,12/12/2021 14:48,Casual Member,No
1545,7040,12/12/2021 14:48,7662,12/12/2021 15:14,Annual Member,Yes
642,7281,12/12/2021 14:56,7293,12/12/2021 15:06,Annual Member,No
234,7066,12/12/2021 15:29,7293,12/12/2021 15:33,Annual Member,No
2255,7383,12/12/2021 15:58,7107,12/12/2021 16:36,Casual Member,Yes
278,7360,12/12/2021 16:09,7249,12/12/2021 16:14,Annual Member,No
799,7104,12/12/2021 16:12,7338,12/12/2021 16:26,Annual Member,No
357,7131,12/12/2021 16:38,7293,12/12/2021 16:44,Annual Member,No
490,7078,12/12/2021 16:48,7293,12/12/2021 16:56,Annual Member,No
770,7148,12/12/2021 16:48,7662,12/12/2021 17:01,Casual Member,No
380,7337,12/12/2021 16:52,7338,12/12/2021 16:59,Casual Member,No
810,7666,12/12/2021 17:15,7662,12/12/2021 17:29,Annual Member,No
499,7020,12/12/2021 18:06,7293,12/12/2021 18:14,Annual Member,No
187,7007,12/12/2021 18:09,7293,12/12/2021 18:12,Casual Member,No
470,7089,12/12/2021 18:17,7293,12/12/2021 18:25,Annual Member,No
1046,7452,12/12/2021 18:35,7293,12/12/2021 18:53,Casual Member,Yes
381,7261,12/12/2021 18:40,7107,12/12/2021 18:46,Annual Member,No
1836,7018,12/12/2021 19:38,7107,12/12/2021 20:08,Casual Member,Yes
1774,7018,12/12/2021 19:38,7107,12/12/2021 20:08,Casual Member,Yes
306,7023,12/12/2021 19:50,7293,12/12/2021 19:56,Annual Member,No
220,7346,12/12/2021 20:03,7338,12/12/2021 20:07,Casual Member,No
1201,7406,12/12/2021 20:06,7338,12/12/2021 20:26,Annual Member,Yes
1147,7198,12/12/2021 20:18,7293,12/12/2021 20:37,Annual Member,Yes
519,7338,12/12/2021 20:27,7338,12/12/2021 20:36,Annual Member,No
294,7238,12/12/2021 21:04,7662,12/12/2021 21:09,Annual Member,No
497,7422,12/12/2021 21:39,7662,12/12/2021 21:47,Annual Member,No
1507,7144,12/13/2021 07:25,7338,12/13/2021 07:50,Annual Member,Yes
980,7640,12/13/2021 07:29,7293,12/13/2021 07:46,Annual Member,Yes
291,7389,12/13/2021 08:11,7293,12/13/2021 08:16,Casual Member,No
550,7399,12/13/2021 08:27,7107,12/13/2021 08:36,Annual Member,No
483,7292,12/13/2021 08:41,7293,12/13/2021 08:49,Annual Member,No
1411,7594,12/13/2021 08:45,7293,12/13/2021 09:08,Casual Member,Yes
210,7078,12/13/2021 08:49,7293,12/13/2021 08:52,Annual Member,No
871,7177,12/13/2021 08:50,7662,12/13/2021 09:05,Annual Member,No
453,7004,12/13/2021 09:04,7293,12/13/2021 09:12,Annual Member,No
639,7549,12/13/2021 09:05,7293,12/13/2021 09:16,Annual Member,No
625,7549,12/13/2021 09:11,7293,12/13/2021 09:21,Annual Member,No
632,7014,12/13/2021 09:43,7293,12/13/2021 09:53,Annual Member,No
202,7047,12/13/2021 10:10,7293,12/13/2021 10:13,Annual Member,No
684,7281,12/13/2021 10:13,7293,12/13/2021 10:24,Annual Member,No
691,7419,12/13/2021 10:14,7293,12/13/2021 10:26,Annual Member,No
433,7006,12/13/2021 10:17,7293,12/13/2021 10:24,Annual Member,No
412,7422,12/13/2021 10:51,7662,12/13/2021 10:57,Annual Member,No
1237,7129,12/13/2021 11:01,7338,12/13/2021 11:22,Casual Member,Yes
514,7089,12/13/2021 12:23,7293,12/13/2021 12:31,Annual Member,No
425,7687,12/13/2021 12:23,7249,12/13/2021 12:30,Annual Member,No
441,7014,12/13/2021 13:08,7293,12/13/2021 13:15,Annual Member,No
1128,7357,12/13/2021 13:20,7338,12/13/2021 13:39,Casual Member,Yes
1329,7005,12/13/2021 13:32,7338,12/13/2021 13:55,Annual Member,Yes
474,7163,12/13/2021 13:50,7293,12/13/2021 13:58,Annual Member,No
188,7136,12/13/2021 13:57,7662,12/13/2021 14:00,Annual Member,No
623,7430,12/13/2021 14:28,7662,12/13/2021 14:39,Casual Member,No
990,7207,12/13/2021 15:18,7293,12/13/2021 15:34,Casual Member,Yes
162,7007,12/13/2021 15:54,7293,12/13/2021 15:57,Annual Member,No
299,7030,12/13/2021 16:06,7293,12/13/2021 16:11,Annual Member,No
151,7007,12/13/2021 17:03,7293,12/13/2021 17:06,Annual Member,No
337,7548,12/13/2021 17:08,7293,12/13/2021 17:13,Annual Member,No
1631,7090,12/13/2021 17:15,7107,12/13/2021 17:42,Annual Member,Yes
855,7144,12/13/2021 17:45,7293,12/13/2021 17:59,Annual Member,No
442,7281,12/13/2021 18:08,7293,12/13/2021 18:15,Annual Member,No
226,7190,12/13/2021 18:11,7293,12/13/2021 18:15,Casual Member,No
503,7252,12/13/2021 18:18,7293,12/13/2021 18:26,Annual Member,No
219,7190,12/13/2021 18:19,7293,12/13/2021 18:23,Annual Member,No
270,7131,12/13/2021 18:23,7293,12/13/2021 18:28,Annual Member,No
285,7230,12/13/2021 18:25,7662,12/13/2021 18:30,Annual Member,No
154,7007,12/13/2021 18:29,7293,12/13/2021 18:31,Annual Member,No
249,7450,12/13/2021 19:42,7338,12/13/2021 19:46,Casual Member,No
289,7006,12/13/2021 21:38,7293,12/13/2021 21:43,Annual Member,No
1345,7275,12/13/2021 21:40,7338,12/13/2021 22:03,Annual Member,Yes
978,7252,12/13/2021 22:00,7293,12/13/2021 22:17,Annual Member,Yes
382,7389,12/13/2021 22:32,7293,12/13/2021 22:39,Annual Member,No
377,7524,12/14/2021 01:29,7662,12/14/2021 01:35,Annual Member,No
173,7546,12/14/2021 08:28,7293,12/14/2021 08:31,Annual Member,No
264,7543,12/14/2021 08:37,7293,12/14/2021 08:41,Annual Member,No
651,7285,12/14/2021 08:57,7293,12/14/2021 09:08,Casual Member,No
658,7042,12/14/2021 08:57,7293,12/14/2021 09:08,Annual Member,No
603,7409,12/14/2021 09:36,7293,12/14/2021 09:46,Annual Member,No
360,7022,12/14/2021 09:45,7293,12/14/2021 09:51,Annual Member,No
892,7170,12/14/2021 11:30,7293,12/14/2021 11:45,Casual Member,No
828,7170,12/14/2021 11:31,7293,12/14/2021 11:45,Casual Member,No
307,7006,12/14/2021 12:05,7293,12/14/2021 12:10,Annual Member,No
381,7131,12/14/2021 13:47,7293,12/14/2021 13:53,Annual Member,No
118,7502,12/14/2021 13:50,7293,12/14/2021 13:52,Casual Member,No
254,7271,12/14/2021 13:51,7293,12/14/2021 13:55,Annual Member,No
1107,7357,12/14/2021 14:16,7338,12/14/2021 14:34,Casual Member,Yes
272,7318,12/14/2021 14:32,7428,12/14/2021 14:36,Annual Member,No
414,7058,12/14/2021 14:52,7293,12/14/2021 14:58,Annual Member,No
746,7398,12/14/2021 14:59,7107,12/14/2021 15:11,Annual Member,No
959,7382,12/14/2021 15:00,7107,12/14/2021 15:16,Annual Member,Yes
491,7247,12/14/2021 15:06,7249,12/14/2021 15:14,Annual Member,No
1281,7578,12/14/2021 16:04,7249,12/14/2021 16:25,Annual Member,Yes
404,7337,12/14/2021 16:20,7338,12/14/2021 16:27,Casual Member,No
454,7344,12/14/2021 16:29,7107,12/14/2021 16:37,Annual Member,No
232,7340,12/14/2021 16:49,7338,12/14/2021 16:53,Annual Member,No
336,7217,12/14/2021 17:04,7293,12/14/2021 17:10,Annual Member,No
257,7170,12/14/2021 17:32,7293,12/14/2021 17:36,Annual Member,No
2293,7263,12/14/2021 17:37,7249,12/14/2021 18:15,Annual Member,Yes
1035,7014,12/14/2021 17:58,7338,12/14/2021 18:15,Annual Member,Yes
2048,7339,12/14/2021 18:04,7338,12/14/2021 18:38,Casual Member,Yes
331,7044,12/14/2021 18:06,7293,12/14/2021 18:11,Annual Member,No
1140,7259,12/14/2021 18:12,7107,12/14/2021 18:31,Casual Member,Yes
455,7074,12/14/2021 18:21,7107,12/14/2021 18:29,Annual Member,No
727,7385,12/14/2021 18:38,7293,12/14/2021 18:50,Annual Member,No
311,7543,12/14/2021 18:43,7293,12/14/2021 18:48,Annual Member,No
1055,7207,12/14/2021 18:53,7662,12/14/2021 19:10,Casual Member,Yes
780,7100,12/14/2021 18:54,7107,12/14/2021 19:07,Annual Member,No
959,7293,12/14/2021 19:21,7293,12/14/2021 19:37,Annual Member,Yes
447,7104,12/14/2021 19:24,7107,12/14/2021 19:31,Casual Member,No
450,7104,12/14/2021 19:24,7107,12/14/2021 19:31,Casual Member,No
410,7027,12/14/2021 19:33,7293,12/14/2021 19:40,Annual Member,No
148,7136,12/14/2021 19:41,7662,12/14/2021 19:44,Annual Member,No
430,7148,12/14/2021 20:02,7662,12/14/2021 20:09,Annual Member,No
346,7193,12/14/2021 20:44,7662,12/14/2021 20:50,Casual Member,No
529,7103,12/14/2021 21:34,7338,12/14/2021 21:43,Annual Member,No
976,7150,12/15/2021 08:32,7293,12/15/2021 08:49,Annual Member,Yes
613,7409,12/15/2021 08:33,7293,12/15/2021 08:43,Annual Member,No
637,7051,12/15/2021 08:34,7293,12/15/2021 08:45,Annual Member,No
234,7546,12/15/2021 08:40,7293,12/15/2021 08:44,Annual Member,No
501,7443,12/15/2021 08:43,7293,12/15/2021 08:51,Annual Member,No
505,7418,12/15/2021 08:49,7293,12/15/2021 08:57,Annual Member,No
318,7008,12/15/2021 08:53,7293,12/15/2021 08:58,Annual Member,No
514,7055,12/15/2021 08:59,7293,12/15/2021 09:08,Casual Member,No
864,7073,12/15/2021 09:04,7293,12/15/2021 09:18,Annual Member,No
607,7114,12/15/2021 09:04,7293,12/15/2021 09:14,Annual Member,No
832,7549,12/15/2021 09:05,7293,12/15/2021 09:19,Annual Member,No
117,7007,12/15/2021 09:13,7293,12/15/2021 09:15,Annual Member,No
635,7014,12/15/2021 09:44,7293,12/15/2021 09:54,Annual Member,No
651,7544,12/15/2021 09:49,7293,12/15/2021 10:00,Casual Member,No
649,7002,12/15/2021 09:59,7293,12/15/2021 10:10,Annual Member,No
422,7433,12/15/2021 10:51,7338,12/15/2021 10:58,Annual Member,No
70,7365,12/15/2021 11:33,7428,12/15/2021 11:34,Annual Member,No
1049,7357,12/15/2021 11:59,7338,12/15/2021 12:16,Casual Member,Yes
264,7235,12/15/2021 12:20,7293,12/15/2021 12:25,Annual Member,No
927,7252,12/15/2021 12:34,7293,12/15/2021 12:50,Annual Member,Yes
426,7548,12/15/2021 12:58,7293,12/15/2021 13:05,Annual Member,No
219,7257,12/15/2021 12:59,7293,12/15/2021 13:03,Annual Member,No
440,7292,12/15/2021 13:05,7293,12/15/2021 13:12,Annual Member,No
553,7544,12/15/2021 13:24,7293,12/15/2021 13:33,Annual Member,No
548,7079,12/15/2021 13:28,7293,12/15/2021 13:37,Annual Member,No
653,7078,12/15/2021 13:29,7293,12/15/2021 13:40,Annual Member,No
168,7097,12/15/2021 13:42,7338,12/15/2021 13:45,Annual Member,No
482,7147,12/15/2021 15:30,7662,12/15/2021 15:38,Annual Member,No
441,7472,12/15/2021 16:18,7293,12/15/2021 16:26,Annual Member,No
554,7373,12/15/2021 16:20,7107,12/15/2021 16:30,Annual Member,No
392,7077,12/15/2021 16:51,7293,12/15/2021 16:58,Annual Member,No
1037,7059,12/15/2021 17:48,7249,12/15/2021 18:06,Annual Member,Yes
689,7656,12/15/2021 17:53,7249,12/15/2021 18:05,Annual Member,No
2155,7339,12/15/2021 17:57,7338,12/15/2021 18:33,Casual Member,Yes
292,7044,12/15/2021 18:03,7293,12/15/2021 18:07,Annual Member,No
312,7079,12/15/2021 18:06,7293,12/15/2021 18:11,Annual Member,No
1301,7275,12/15/2021 18:11,7338,12/15/2021 18:33,Annual Member,Yes
672,7261,12/15/2021 18:20,7107,12/15/2021 18:31,Casual Member,No
658,7261,12/15/2021 18:20,7107,12/15/2021 18:31,Casual Member,No
468,7121,12/15/2021 18:39,7293,12/15/2021 18:46,Casual Member,No
217,7136,12/15/2021 18:39,7662,12/15/2021 18:42,Annual Member,No
1048,7232,12/15/2021 18:47,7662,12/15/2021 19:04,Annual Member,Yes
1441,7211,12/15/2021 18:52,7107,12/15/2021 19:16,Annual Member,Yes
1578,7198,12/15/2021 19:31,7662,12/15/2021 19:57,Annual Member,Yes
748,7042,12/15/2021 20:03,7293,12/15/2021 20:15,Annual Member,No
1040,7357,12/15/2021 20:57,7338,12/15/2021 21:14,Annual Member,Yes
236,7006,12/15/2021 21:56,7293,12/15/2021 22:00,Annual Member,No
306,7095,12/15/2021 22:30,7338,12/15/2021 22:35,Annual Member,No
342,7548,12/15/2021 23:10,7293,12/15/2021 23:16,Annual Member,No
2021,7017,12/15/2021 23:28,7662,12/16/2021 00:01,Annual Member,Yes
1529,7017,12/15/2021 23:28,7662,12/15/2021 23:53,Annual Member,Yes
864,7339,12/15/2021 23:58,7338,12/16/2021 00:12,Casual Member,No
1171,7324,12/15/2021 23:59,7662,12/16/2021 00:18,Casual Member,Yes
800,7360,12/16/2021 07:41,7662,12/16/2021 07:54,Annual Member,No
330,7002,12/16/2021 08:26,7293,12/16/2021 08:32,Annual Member,No
1025,7150,12/16/2021 08:49,7293,12/16/2021 09:06,Annual Member,Yes
330,7002,12/16/2021 09:22,7293,12/16/2021 09:28,Annual Member,No
448,7367,12/16/2021 09:42,7662,12/16/2021 09:49,Annual Member,No
463,7001,12/16/2021 10:05,7293,12/16/2021 10:13,Casual Member,No
905,7427,12/16/2021 10:15,7428,12/16/2021 10:30,Casual Member,Yes
447,7163,12/16/2021 10:43,7293,12/16/2021 10:51,Annual Member,No
402,7544,12/16/2021 11:14,7293,12/16/2021 11:21,Annual Member,No
569,7419,12/16/2021 11:14,7293,12/16/2021 11:24,Annual Member,No
196,7104,12/16/2021 11:47,7107,12/16/2021 11:50,Annual Member,No
1014,7282,12/16/2021 12:24,7107,12/16/2021 12:41,Annual Member,Yes
490,7016,12/16/2021 12:32,7107,12/16/2021 12:40,Casual Member,No
891,7038,12/16/2021 13:06,7249,12/16/2021 13:21,Annual Member,No
548,7335,12/16/2021 13:08,7293,12/16/2021 13:17,Annual Member,No
322,7063,12/16/2021 14:39,7293,12/16/2021 14:45,Annual Member,No
2018,7009,12/16/2021 15:05,7662,12/16/2021 15:39,Annual Member,Yes
556,7544,12/16/2021 15:52,7293,12/16/2021 16:01,Annual Member,No
