Trip..Duration,Start.Station.Id,Start.Time,End.Station.Id,End.Time,User.Type,Long_Trip
332,7199,12/16/2021 16:10,7293,12/16/2021 16:16,Annual Member,No
786,7399,12/16/2021 17:03,7107,12/16/2021 17:16,Casual Member,No
762,7399,12/16/2021 17:03,7107,12/16/2021 17:16,Casual Member,No
1443,7283,12/16/2021 17:16,7338,12/16/2021 17:40,Annual Member,Yes
916,7045,12/16/2021 17:17,7107,12/16/2021 17:32,Annual Member,Yes
319,7238,12/16/2021 17:18,7662,12/16/2021 17:24,Annual Member,No
509,7055,12/16/2021 17:25,7293,12/16/2021 17:33,Casual Member,No
448,7009,12/16/2021 17:52,7107,12/16/2021 18:00,Annual Member,No
447,7164,12/16/2021 17:56,7293,12/16/2021 18:03,Annual Member,No
383,7337,12/16/2021 18:06,7338,12/16/2021 18:13,Casual Member,No
682,7342,12/16/2021 18:10,7338,12/16/2021 18:21,Casual Member,No
427,7418,12/16/2021 18:23,7293,12/16/2021 18:30,Annual Member,No
718,7329,12/16/2021 18:26,7662,12/16/2021 18:38,Casual Member,No
911,7389,12/16/2021 19:01,7107,12/16/2021 19:16,Annual Member,Yes
466,7105,12/16/2021 19:30,7107,12/16/2021 19:38,Annual Member,No
1234,7256,12/16/2021 20:30,7662,12/16/2021 20:50,Annual Member,Yes
330,7094,12/16/2021 20:44,7338,12/16/2021 20:49,Casual Member,No
219,7346,12/16/2021 20:57,7338,12/16/2021 21:01,Casual Member,No
809,7149,12/16/2021 21:09,7249,12/16/2021 21:22,Annual Member,No
686,7055,12/16/2021 22:58,7293,12/16/2021 23:10,Annual Member,No
329,7163,12/17/2021 00:52,7293,12/17/2021 00:57,Annual Member,No
739,7342,12/17/2021 08:24,7338,12/17/2021 08:36,Annual Member,No
1596,7372,12/17/2021 08:27,7662,12/17/2021 08:53,Casual Member,Yes
439,7399,12/17/2021 09:20,7107,12/17/2021 09:27,Annual Member,No
1093,7311,12/17/2021 09:27,7107,12/17/2021 09:45,Annual Member,Yes
451,7001,12/17/2021 09:34,7293,12/17/2021 09:41,Casual Member,No
573,7292,12/17/2021 09:37,7293,12/17/2021 09:46,Annual Member,No
155,7205,12/17/2021 09:38,7249,12/17/2021 09:41,Annual Member,No
209,7078,12/17/2021 10:05,7293,12/17/2021 10:08,Annual Member,No
528,7002,12/17/2021 10:07,7293,12/17/2021 10:16,Annual Member,No
167,7502,12/17/2021 10:13,7293,12/17/2021 10:16,Annual Member,No
794,7654,12/17/2021 12:02,7249,12/17/2021 12:15,Annual Member,No
1293,7400,12/17/2021 12:44,7338,12/17/2021 13:05,Annual Member,Yes
1356,7357,12/17/2021 12:47,7338,12/17/2021 13:10,Casual Member,Yes
739,7114,12/17/2021 12:54,7338,12/17/2021 13:07,Casual Member,No
1053,7270,12/17/2021 13:07,7107,12/17/2021 13:24,Casual Member,Yes
136,7007,12/17/2021 13:12,7293,12/17/2021 13:14,Annual Member,No
1582,7209,12/17/2021 13:13,7293,12/17/2021 13:39,Annual Member,Yes
1304,7150,12/17/2021 13:19,7293,12/17/2021 13:40,Annual Member,Yes
484,7273,12/17/2021 13:32,7293,12/17/2021 13:40,Annual Member,No
527,7483,12/17/2021 13:59,7428,12/17/2021 14:08,Annual Member,No
414,7544,12/17/2021 14:10,7293,12/17/2021 14:17,Annual Member,No
763,7059,12/17/2021 14:59,7107,12/17/2021 15:11,Annual Member,No
802,7121,12/17/2021 15:52,7293,12/17/2021 16:05,Annual Member,No
289,7330,12/17/2021 15:57,7428,12/17/2021 16:02,Casual Member,No
812,7433,12/17/2021 15:59,7428,12/17/2021 16:12,Casual Member,No
574,7536,12/17/2021 16:16,7249,12/17/2021 16:25,Casual Member,No
464,7646,12/17/2021 16:23,7293,12/17/2021 16:31,Casual Member,No
1048,7549,12/17/2021 16:29,7293,12/17/2021 16:47,Annual Member,Yes
496,7148,12/17/2021 16:36,7662,12/17/2021 16:44,Casual Member,No
1381,7283,12/17/2021 17:03,7338,12/17/2021 17:26,Annual Member,Yes
217,7170,12/17/2021 17:21,7293,12/17/2021 17:24,Annual Member,No
1232,7391,12/17/2021 17:37,7249,12/17/2021 17:57,Annual Member,Yes
1192,7391,12/17/2021 17:38,7249,12/17/2021 17:57,Annual Member,Yes
1523,7489,12/17/2021 17:38,7249,12/17/2021 18:04,Annual Member,Yes
1349,7198,12/17/2021 17:53,7293,12/17/2021 18:16,Annual Member,Yes
507,7077,12/17/2021 18:08,7293,12/17/2021 18:17,Annual Member,No
525,7150,12/17/2021 18:30,7249,12/17/2021 18:38,Annual Member,No
1036,7206,12/17/2021 19:26,7662,12/17/2021 19:43,Annual Member,Yes
1163,7245,12/17/2021 19:31,7249,12/17/2021 19:50,Casual Member,Yes
524,7103,12/17/2021 19:56,7107,12/17/2021 20:05,Annual Member,No
1270,7483,12/17/2021 20:02,7338,12/17/2021 20:24,Casual Member,Yes
421,7079,12/17/2021 20:28,7293,12/17/2021 20:35,Annual Member,No
1753,7205,12/17/2021 20:38,7338,12/17/2021 21:07,Casual Member,Yes
2003,7596,12/17/2021 21:15,7249,12/17/2021 21:49,Casual Member,Yes
1110,7102,12/17/2021 21:43,7662,12/17/2021 22:01,Annual Member,Yes
223,7066,12/17/2021 22:00,7293,12/17/2021 22:03,Annual Member,No
287,7030,12/17/2021 22:18,7293,12/17/2021 22:23,Annual Member,No
731,7336,12/17/2021 23:14,7428,12/17/2021 23:26,Annual Member,No
734,7336,12/17/2021 23:14,7428,12/17/2021 23:27,Annual Member,No
493,7067,12/18/2021 02:18,7107,12/18/2021 02:26,Casual Member,No
451,7001,12/18/2021 09:53,7293,12/18/2021 10:01,Casual Member,No
689,7054,12/18/2021 11:42,7293,12/18/2021 11:53,Annual Member,No
509,7336,12/18/2021 13:34,7428,12/18/2021 13:42,Casual Member,No
800,7365,12/18/2021 14:20,7428,12/18/2021 14:33,Casual Member,No
265,7162,12/18/2021 15:48,7293,12/18/2021 15:52,Annual Member,No
554,7148,12/18/2021 17:21,7662,12/18/2021 17:30,Casual Member,No
612,7113,12/18/2021 17:56,7293,12/18/2021 18:06,Annual Member,No
1134,7246,12/18/2021 18:05,7293,12/18/2021 18:24,Annual Member,Yes
1407,7483,12/18/2021 19:16,7338,12/18/2021 19:39,Casual Member,Yes
466,7418,12/18/2021 19:40,7293,12/18/2021 19:48,Casual Member,No
558,7384,12/18/2021 20:58,7293,12/18/2021 21:08,Annual Member,No
154,7136,12/18/2021 23:52,7662,12/18/2021 23:55,Annual Member,No
1207,7239,12/18/2021 23:56,7662,12/19/2021 00:16,Casual Member,Yes
1134,7239,12/18/2021 23:57,7662,12/19/2021 00:16,Casual Member,Yes
787,7217,12/19/2021 10:30,7249,12/19/2021 10:43,Annual Member,No
491,7365,12/19/2021 11:18,7428,12/19/2021 11:27,Casual Member,No
518,7273,12/19/2021 12:02,7293,12/19/2021 12:11,Annual Member,No
587,7121,12/19/2021 13:14,7293,12/19/2021 13:23,Casual Member,No
736,7083,12/19/2021 14:02,7428,12/19/2021 14:15,Annual Member,No
633,7035,12/19/2021 15:01,7662,12/19/2021 15:12,Annual Member,No
1288,7016,12/19/2021 15:24,7107,12/19/2021 15:45,Casual Member,Yes
181,7575,12/19/2021 15:58,7107,12/19/2021 16:01,Annual Member,No
1661,7234,12/19/2021 16:30,7662,12/19/2021 16:57,Casual Member,Yes
1174,7245,12/19/2021 16:50,7662,12/19/2021 17:10,Annual Member,Yes
774,7309,12/19/2021 16:54,7338,12/19/2021 17:07,Casual Member,No
329,7193,12/19/2021 17:54,7662,12/19/2021 17:59,Casual Member,No
505,7234,12/19/2021 18:01,7662,12/19/2021 18:09,Annual Member,No
1195,7002,12/19/2021 18:30,7249,12/19/2021 18:50,Casual Member,Yes
368,7077,12/19/2021 21:26,7293,12/19/2021 21:32,Casual Member,No
226,7238,12/20/2021 03:29,7662,12/20/2021 03:33,Annual Member,No
954,7386,12/20/2021 06:01,7293,12/20/2021 06:17,Casual Member,Yes
622,7079,12/20/2021 08:48,7293,12/20/2021 08:58,Annual Member,No
539,7055,12/20/2021 09:12,7293,12/20/2021 09:21,Casual Member,No
990,7013,12/20/2021 09:14,7293,12/20/2021 09:31,Annual Member,Yes
666,7287,12/20/2021 10:14,7107,12/20/2021 10:26,Casual Member,No
401,7217,12/20/2021 10:27,7293,12/20/2021 10:33,Annual Member,No
76,7365,12/20/2021 10:36,7428,12/20/2021 10:38,Annual Member,No
802,7443,12/20/2021 11:12,7107,12/20/2021 11:25,Annual Member,No
1000,7525,12/20/2021 11:31,7293,12/20/2021 11:48,Casual Member,Yes
818,7029,12/20/2021 12:43,7293,12/20/2021 12:57,Annual Member,No
467,7017,12/20/2021 12:50,7293,12/20/2021 12:58,Annual Member,No
1077,7525,12/20/2021 12:58,7293,12/20/2021 13:16,Casual Member,Yes
617,7048,12/20/2021 12:59,7107,12/20/2021 13:09,Annual Member,No
1018,7138,12/20/2021 13:27,7293,12/20/2021 13:44,Annual Member,Yes
631,7344,12/20/2021 13:58,7107,12/20/2021 14:08,Annual Member,No
1311,7686,12/20/2021 13:58,7107,12/20/2021 14:20,Casual Member,Yes
1197,7686,12/20/2021 14:00,7107,12/20/2021 14:20,Casual Member,Yes
1286,7523,12/20/2021 14:11,7662,12/20/2021 14:33,Casual Member,Yes
576,7273,12/20/2021 14:49,7293,12/20/2021 14:59,Casual Member,No
678,7350,12/20/2021 14:50,7338,12/20/2021 15:01,Casual Member,No
1426,7283,12/20/2021 16:23,7338,12/20/2021 16:47,Annual Member,Yes
284,7238,12/20/2021 16:40,7662,12/20/2021 16:44,Annual Member,No
348,7292,12/20/2021 16:48,7293,12/20/2021 16:54,Annual Member,No
713,7140,12/20/2021 17:05,7293,12/20/2021 17:17,Annual Member,No
613,7135,12/20/2021 17:32,7662,12/20/2021 17:43,Casual Member,No
1336,7599,12/20/2021 17:43,7249,12/20/2021 18:05,Annual Member,Yes
489,7686,12/20/2021 18:04,7107,12/20/2021 18:12,Annual Member,No
508,7074,12/20/2021 18:47,7107,12/20/2021 18:55,Annual Member,No
411,7006,12/20/2021 19:28,7293,12/20/2021 19:34,Annual Member,No
295,7506,12/20/2021 19:59,7107,12/20/2021 20:04,Casual Member,No
788,7385,12/20/2021 23:35,7293,12/20/2021 23:48,Annual Member,No
1663,7354,12/21/2021 01:20,7338,12/21/2021 01:48,Casual Member,Yes
238,7238,12/21/2021 03:18,7662,12/21/2021 03:22,Annual Member,No
856,7068,12/21/2021 08:01,7428,12/21/2021 08:16,Annual Member,No
276,7163,12/21/2021 08:50,7293,12/21/2021 08:54,Annual Member,No
868,7073,12/21/2021 08:52,7293,12/21/2021 09:06,Annual Member,No
400,7039,12/21/2021 10:37,7293,12/21/2021 10:44,Annual Member,No
683,7419,12/21/2021 10:42,7293,12/21/2021 10:53,Annual Member,No
200,7006,12/21/2021 11:07,7293,12/21/2021 11:10,Annual Member,No
1305,7329,12/21/2021 11:49,7293,12/21/2021 12:10,Annual Member,Yes
350,7257,12/21/2021 11:52,7293,12/21/2021 11:58,Casual Member,No
381,7022,12/21/2021 11:53,7293,12/21/2021 11:59,Annual Member,No
173,7346,12/21/2021 12:07,7338,12/21/2021 12:10,Annual Member,No
307,7023,12/21/2021 12:50,7293,12/21/2021 12:55,Annual Member,No
272,7093,12/21/2021 12:56,7338,12/21/2021 13:01,Casual Member,No
555,7121,12/21/2021 13:57,7293,12/21/2021 14:06,Annual Member,No
1018,7150,12/21/2021 14:24,7293,12/21/2021 14:41,Annual Member,Yes
463,7543,12/21/2021 14:43,7293,12/21/2021 14:50,Annual Member,No
662,7350,12/21/2021 14:55,7338,12/21/2021 15:06,Casual Member,No
1030,7354,12/21/2021 15:06,7428,12/21/2021 15:23,Casual Member,Yes
954,7256,12/21/2021 16:11,7662,12/21/2021 16:26,Annual Member,Yes
561,7169,12/21/2021 16:47,7107,12/21/2021 16:57,Annual Member,No
573,7270,12/21/2021 16:50,7293,12/21/2021 16:59,Annual Member,No
493,7399,12/21/2021 16:51,7107,12/21/2021 16:59,Annual Member,No
775,7357,12/21/2021 17:27,7428,12/21/2021 17:40,Casual Member,No
184,7136,12/21/2021 17:47,7662,12/21/2021 17:50,Annual Member,No
511,7074,12/21/2021 18:26,7107,12/21/2021 18:35,Annual Member,No
484,7121,12/21/2021 18:54,7293,12/21/2021 19:02,Casual Member,No
820,7339,12/21/2021 19:09,7338,12/21/2021 19:23,Casual Member,No
962,7259,12/21/2021 19:25,7107,12/21/2021 19:41,Casual Member,Yes
605,7055,12/21/2021 20:04,7293,12/21/2021 20:14,Annual Member,No
1352,7102,12/21/2021 21:44,7662,12/21/2021 22:07,Annual Member,Yes
1143,7046,12/21/2021 21:58,7249,12/21/2021 22:17,Annual Member,Yes
1089,7339,12/22/2021 00:23,7338,12/22/2021 00:42,Casual Member,Yes
290,7030,12/22/2021 00:29,7293,12/22/2021 00:34,Casual Member,No
645,7549,12/22/2021 08:16,7293,12/22/2021 08:27,Annual Member,No
446,7001,12/22/2021 09:48,7293,12/22/2021 09:56,Casual Member,No
980,7302,12/22/2021 10:37,7249,12/22/2021 10:53,Annual Member,Yes
1721,7479,12/22/2021 11:19,7293,12/22/2021 11:47,Annual Member,Yes
237,7346,12/22/2021 13:05,7338,12/22/2021 13:09,Casual Member,No
1017,7453,12/22/2021 14:01,7107,12/22/2021 14:17,Annual Member,Yes
259,7101,12/22/2021 15:03,7107,12/22/2021 15:07,Casual Member,No
570,7013,12/22/2021 15:05,7107,12/22/2021 15:14,Casual Member,No
425,7163,12/22/2021 15:49,7293,12/22/2021 15:56,Annual Member,No
484,7197,12/22/2021 15:50,7662,12/22/2021 15:58,Annual Member,No
803,7199,12/22/2021 16:18,7293,12/22/2021 16:31,Casual Member,No
694,7034,12/22/2021 17:15,7293,12/22/2021 17:27,Annual Member,No
462,7148,12/22/2021 17:16,7662,12/22/2021 17:24,Casual Member,No
398,7337,12/22/2021 17:18,7338,12/22/2021 17:24,Casual Member,No
908,7324,12/22/2021 17:28,7293,12/22/2021 17:44,Casual Member,Yes
458,7074,12/22/2021 18:10,7107,12/22/2021 18:17,Annual Member,No
532,7002,12/22/2021 19:17,7293,12/22/2021 19:26,Casual Member,No
968,7363,12/22/2021 19:17,7293,12/22/2021 19:33,Annual Member,Yes
427,7662,12/22/2021 20:14,7662,12/22/2021 20:21,Casual Member,No
1014,7483,12/22/2021 20:35,7338,12/22/2021 20:52,Casual Member,Yes
296,7197,12/23/2021 00:07,7249,12/23/2021 00:12,Annual Member,No
254,7006,12/23/2021 09:10,7293,12/23/2021 09:14,Casual Member,No
233,7491,12/23/2021 09:54,7293,12/23/2021 09:58,Annual Member,No
917,7382,12/23/2021 11:19,7107,12/23/2021 11:34,Annual Member,Yes
395,7367,12/23/2021 11:55,7662,12/23/2021 12:02,Annual Member,No
289,7346,12/23/2021 13:24,7338,12/23/2021 13:29,Casual Member,No
1037,7535,12/23/2021 13:34,7662,12/23/2021 13:51,Annual Member,Yes
1079,7385,12/23/2021 15:14,7293,12/23/2021 15:32,Annual Member,Yes
1158,7533,12/23/2021 15:43,7107,12/23/2021 16:02,Casual Member,Yes
671,7281,12/23/2021 15:48,7293,12/23/2021 16:00,Annual Member,No
599,7281,12/23/2021 15:50,7293,12/23/2021 16:00,Annual Member,No
746,7104,12/23/2021 15:54,7338,12/23/2021 16:06,Annual Member,No
340,7633,12/23/2021 15:55,7662,12/23/2021 16:00,Annual Member,No
460,7337,12/23/2021 16:13,7338,12/23/2021 16:21,Casual Member,No
0,7311,12/23/2021 16:36,7662,12/23/2021 16:36,Annual Member,No
1510,7052,12/23/2021 16:46,7662,12/23/2021 17:11,Annual Member,Yes
256,7230,12/23/2021 16:53,7662,12/23/2021 16:58,Annual Member,No
665,7521,12/23/2021 17:40,7662,12/23/2021 17:51,Annual Member,No
624,7337,12/23/2021 18:44,7338,12/23/2021 18:54,Annual Member,No
401,7418,12/23/2021 18:53,7293,12/23/2021 19:00,Annual Member,No
1157,7206,12/23/2021 19:14,7662,12/23/2021 19:33,Annual Member,Yes
1123,7206,12/23/2021 19:14,7662,12/23/2021 19:33,Annual Member,Yes
810,7311,12/23/2021 20:28,7293,12/23/2021 20:41,Annual Member,No
553,7356,12/23/2021 20:54,7107,12/23/2021 21:03,Annual Member,No
1167,7339,12/24/2021 02:56,7338,12/24/2021 03:15,Casual Member,Yes
611,7019,12/24/2021 09:24,7107,12/24/2021 09:34,Annual Member,No
2212,7131,12/24/2021 10:59,7662,12/24/2021 11:36,Casual Member,Yes
915,7001,12/24/2021 12:45,7293,12/24/2021 13:00,Casual Member,Yes
741,7149,12/24/2021 14:40,7249,12/24/2021 14:53,Annual Member,No
280,7230,12/24/2021 15:01,7662,12/24/2021 15:06,Casual Member,No
2023,7551,12/24/2021 15:24,7249,12/24/2021 15:58,Annual Member,Yes
1994,7551,12/24/2021 15:25,7249,12/24/2021 15:58,Casual Member,Yes
1953,7551,12/24/2021 15:26,7249,12/24/2021 15:58,Casual Member,Yes
1347,7483,12/24/2021 17:28,7338,12/24/2021 17:50,Casual Member,Yes
1218,7043,12/24/2021 17:45,7107,12/24/2021 18:05,Annual Member,Yes
1407,7030,12/24/2021 18:32,7107,12/24/2021 18:55,Casual Member,Yes
238,7346,12/24/2021 18:47,7338,12/24/2021 18:51,Casual Member,No
1578,7232,12/24/2021 19:30,7662,12/24/2021 19:56,Casual Member,Yes
356,7098,12/24/2021 22:21,7338,12/24/2021 22:27,Casual Member,No
393,7418,12/24/2021 22:40,7293,12/24/2021 22:46,Casual Member,No
741,7171,12/25/2021 13:12,7662,12/25/2021 13:24,Annual Member,No
583,7339,12/25/2021 15:06,7338,12/25/2021 15:15,Casual Member,No
206,7097,12/25/2021 16:24,7338,12/25/2021 16:28,Casual Member,No
1610,7014,12/25/2021 18:58,7293,12/25/2021 19:24,Annual Member,Yes
1182,7339,12/25/2021 21:25,7338,12/25/2021 21:45,Casual Member,Yes
175,7427,12/26/2021 11:42,7428,12/26/2021 11:45,Casual Member,No
262,7251,12/26/2021 11:46,7293,12/26/2021 11:51,Annual Member,No
584,7429,12/26/2021 12:26,7428,12/26/2021 12:35,Annual Member,No
727,7090,12/26/2021 13:17,7338,12/26/2021 13:29,Annual Member,No
1301,7160,12/26/2021 13:59,7293,12/26/2021 14:21,Annual Member,Yes
1296,7160,12/26/2021 13:59,7293,12/26/2021 14:21,Annual Member,Yes
1941,7427,12/26/2021 14:39,7428,12/26/2021 15:11,Casual Member,Yes
522,7319,12/26/2021 15:01,7428,12/26/2021 15:09,Annual Member,No
1793,7662,12/26/2021 15:24,7662,12/26/2021 15:53,Annual Member,Yes
744,7339,12/26/2021 15:37,7338,12/26/2021 15:50,Casual Member,No
491,7009,12/26/2021 15:53,7107,12/26/2021 16:01,Annual Member,No
1257,7483,12/26/2021 16:15,7338,12/26/2021 16:36,Casual Member,Yes
165378,7103,12/26/2021 16:40,7107,12/28/2021 14:37,Casual Member,Yes
364,7418,12/26/2021 18:10,7293,12/26/2021 18:16,Annual Member,No
229,7346,12/26/2021 19:06,7338,12/26/2021 19:10,Casual Member,No
262,7136,12/26/2021 19:47,7662,12/26/2021 19:52,Annual Member,No
1649,7367,12/26/2021 19:58,7662,12/26/2021 20:26,Casual Member,Yes
1328,7496,12/26/2021 20:58,7662,12/26/2021 21:20,Casual Member,Yes
627,7418,12/27/2021 01:52,7293,12/27/2021 02:03,Casual Member,No
1244,7153,12/27/2021 13:47,7662,12/27/2021 14:08,Casual Member,Yes
472,7124,12/27/2021 17:00,7338,12/27/2021 17:08,Annual Member,No
517,7095,12/27/2021 17:50,7338,12/27/2021 17:59,Annual Member,No
1362,7076,12/27/2021 19:02,7107,12/27/2021 19:25,Casual Member,Yes
290,7285,12/27/2021 19:49,7293,12/27/2021 19:54,Casual Member,No
1202,7339,12/27/2021 20:33,7338,12/27/2021 20:53,Casual Member,Yes
760,7257,12/28/2021 09:03,7293,12/28/2021 09:16,Casual Member,No
782,7472,12/28/2021 12:23,7107,12/28/2021 12:36,Annual Member,No
198,7066,12/28/2021 12:36,7293,12/28/2021 12:39,Annual Member,No
358,7095,12/28/2021 12:39,7338,12/28/2021 12:45,Annual Member,No
1429,7458,12/28/2021 12:44,7107,12/28/2021 13:08,Casual Member,Yes
1427,7458,12/28/2021 12:44,7107,12/28/2021 13:08,Casual Member,Yes
575,7686,12/28/2021 13:07,7107,12/28/2021 13:16,Annual Member,No
211,7078,12/28/2021 13:20,7293,12/28/2021 13:24,Annual Member,No
375,7234,12/28/2021 14:29,7662,12/28/2021 14:35,Annual Member,No
804,7569,12/28/2021 14:38,7662,12/28/2021 14:51,Annual Member,No
625,7114,12/28/2021 14:52,7107,12/28/2021 15:02,Casual Member,No
202,7230,12/28/2021 15:25,7662,12/28/2021 15:29,Annual Member,No
370,7337,12/28/2021 15:48,7338,12/28/2021 15:54,Casual Member,No
2263,7354,12/28/2021 16:00,7107,12/28/2021 16:38,Casual Member,Yes
878,7337,12/28/2021 16:32,7107,12/28/2021 16:47,Casual Member,No
457,7204,12/28/2021 18:19,7249,12/28/2021 18:26,Annual Member,No
398,7337,12/28/2021 18:36,7338,12/28/2021 18:42,Casual Member,No
568,7032,12/28/2021 18:36,7249,12/28/2021 18:46,Casual Member,No
638,7119,12/28/2021 18:56,7338,12/28/2021 19:06,Annual Member,No
248,7235,12/28/2021 21:23,7293,12/28/2021 21:27,Annual Member,No
450,7236,12/28/2021 22:57,7107,12/28/2021 23:04,Annual Member,No
623,7102,12/29/2021 08:20,7293,12/29/2021 08:30,Annual Member,No
484,7091,12/29/2021 09:16,7338,12/29/2021 09:24,Annual Member,No
279,7389,12/29/2021 09:38,7293,12/29/2021 09:42,Casual Member,No
274,7063,12/29/2021 10:15,7293,12/29/2021 10:19,Casual Member,No
1034,7357,12/29/2021 12:21,7338,12/29/2021 12:38,Casual Member,Yes
265,7340,12/29/2021 13:36,7338,12/29/2021 13:40,Annual Member,No
1386,7156,12/29/2021 13:46,7662,12/29/2021 14:09,Casual Member,Yes
497,7197,12/29/2021 13:56,7662,12/29/2021 14:04,Casual Member,No
536,7197,12/29/2021 13:56,7662,12/29/2021 14:05,Casual Member,No
691,7686,12/29/2021 14:51,7107,12/29/2021 15:02,Annual Member,No
479,7039,12/29/2021 15:28,7293,12/29/2021 15:36,Annual Member,No
419,7028,12/29/2021 15:53,7293,12/29/2021 16:00,Casual Member,No
241,7346,12/29/2021 15:58,7338,12/29/2021 16:02,Casual Member,No
513,7148,12/29/2021 17:45,7662,12/29/2021 17:54,Annual Member,No
498,7666,12/29/2021 18:17,7662,12/29/2021 18:25,Casual Member,No
1795,7312,12/29/2021 18:32,7662,12/29/2021 19:02,Casual Member,Yes
1161,7610,12/29/2021 19:40,7338,12/29/2021 19:59,Casual Member,Yes
820,7102,12/29/2021 20:46,7107,12/29/2021 21:00,Annual Member,No
1666,7375,12/29/2021 23:13,7662,12/29/2021 23:41,Annual Member,Yes
800,7194,12/30/2021 03:07,7338,12/30/2021 03:20,Casual Member,No
383,7271,12/30/2021 09:35,7293,12/30/2021 09:41,Annual Member,No
185,7346,12/30/2021 11:26,7338,12/30/2021 11:29,Annual Member,No
920,7372,12/30/2021 11:39,7107,12/30/2021 11:54,Annual Member,Yes
972,7357,12/30/2021 13:53,7338,12/30/2021 14:10,Casual Member,Yes
1982,7609,12/30/2021 14:10,7338,12/30/2021 14:43,Casual Member,Yes
563,7239,12/30/2021 14:16,7293,12/30/2021 14:25,Annual Member,No
704,7196,12/30/2021 14:24,7293,12/30/2021 14:36,Annual Member,No
243,7340,12/30/2021 14:39,7338,12/30/2021 14:43,Annual Member,No
914,7420,12/30/2021 15:05,7293,12/30/2021 15:20,Casual Member,Yes
871,7420,12/30/2021 15:06,7293,12/30/2021 15:20,Casual Member,No
1360,7111,12/30/2021 15:33,7293,12/30/2021 15:56,Annual Member,Yes
385,7374,12/30/2021 15:45,7107,12/30/2021 15:51,Annual Member,No
412,7686,12/30/2021 16:01,7107,12/30/2021 16:08,Annual Member,No
532,7508,12/30/2021 16:58,7107,12/30/2021 17:07,Annual Member,No
1230,7656,12/30/2021 17:34,7662,12/30/2021 17:55,Annual Member,Yes
1637,7253,12/30/2021 17:52,7338,12/30/2021 18:19,Annual Member,Yes
150,7346,12/30/2021 17:59,7338,12/30/2021 18:02,Casual Member,No
512,7009,12/30/2021 18:03,7107,12/30/2021 18:11,Annual Member,No
127,7492,12/30/2021 19:13,7107,12/30/2021 19:15,Casual Member,No
888,7412,12/30/2021 20:29,7249,12/30/2021 20:43,Annual Member,No
322,7281,12/30/2021 20:30,7293,12/30/2021 20:35,Annual Member,No
789,7149,12/30/2021 20:51,7249,12/30/2021 21:04,Annual Member,No
255,7078,12/30/2021 20:52,7293,12/30/2021 20:56,Annual Member,No
507,7429,12/30/2021 22:58,7428,12/30/2021 23:06,Casual Member,No
417,7103,12/31/2021 09:53,7338,12/31/2021 10:00,Annual Member,No
405,7103,12/31/2021 09:53,7338,12/31/2021 10:00,Annual Member,No
367,7337,12/31/2021 12:38,7338,12/31/2021 12:45,Annual Member,No
957,7411,12/31/2021 13:01,7107,12/31/2021 13:17,Casual Member,Yes
3331,7368,12/31/2021 13:32,7249,12/31/2021 14:28,Casual Member,Yes
325,7238,12/31/2021 14:20,7662,12/31/2021 14:25,Annual Member,No
578,7344,12/31/2021 14:31,7107,12/31/2021 14:40,Casual Member,No
274,7230,12/31/2021 15:03,7662,12/31/2021 15:07,Annual Member,No
793,7333,12/31/2021 17:12,7293,12/31/2021 17:25,Annual Member,No
596,7445,12/31/2021 17:23,7338,12/31/2021 17:33,Casual Member,No
1888,7230,12/31/2021 17:54,7293,12/31/2021 18:25,Annual Member,Yes
696,7627,12/31/2021 18:00,7249,12/31/2021 18:12,Annual Member,No
147,7493,12/31/2021 18:12,7107,12/31/2021 18:15,Annual Member,No
2377,7001,12/31/2021 18:22,7107,12/31/2021 19:01,Casual Member,Yes
828,7043,12/31/2021 18:25,7107,12/31/2021 18:38,Annual Member,No
180,7190,12/31/2021 20:20,7293,12/31/2021 20:23,Annual Member,No
546,7473,12/31/2021 22:33,7249,12/31/2021 22:42,Annual Member,No
